Date,AMZN,BTC-USD,ETH-USD,INTC,NVDA,TSLA,XRP-USD
2023-03-21,100.61000061035156,28175.81640625,1806.7607421875,27.777740478515625,26.186208724975586,197.5800018310547,0.46970999240875244
2023-03-22,98.69999694824219,27307.4375,1737.717041015625,27.45564842224121,26.455074310302734,191.14999389648438,0.4224799871444702
2023-03-23,98.70999908447266,28333.97265625,1816.4051513671875,28.334075927734375,27.177722930908203,192.22000122070312,0.44484999775886536
2023-03-24,98.12999725341797,27493.28515625,1752.0447998046875,28.656166076660156,26.76592445373535,190.41000366210938,0.42590200901031494
2023-03-27,98.04000091552734,27139.888671875,1715.4608154296875,28.480480194091797,26.518049240112305,191.80999755859375,0.47999098896980286
2023-03-28,97.23999786376953,27268.130859375,1772.78564453125,28.587844848632812,26.39710807800293,189.19000244140625,0.5150579810142517
2023-03-29,100.25,28348.44140625,1793.0018310546875,30.764385223388672,26.970823287963867,193.8800048828125,0.5435770153999329
2023-03-30,102.0,28033.5625,1792.7371826171875,31.32071876525879,27.369630813598633,195.27999877929688,0.5342490077018738
2023-03-31,103.29000091552734,28478.484375,1822.0220947265625,31.88681411743164,27.763439178466797,207.4600067138672,0.5384920239448547
2023-04-03,102.41000366210938,27790.220703125,1810.297119140625,32.10154342651367,27.95134735107422,194.77000427246094,0.49696001410484314
2023-04-04,103.94999694824219,28168.08984375,1871.005126953125,32.30650329589844,27.43959617614746,192.5800018310547,0.50347900390625
2023-04-05,101.0999984741211,28177.984375,1909.114013671875,32.04298400878906,26.867874145507812,185.52000427246094,0.5062350034713745
2023-04-06,102.05999755859375,28044.140625,1872.922607421875,32.02346420288086,27.023801803588867,185.05999755859375,0.5032979846000671
2023-04-10,102.16999816894531,29652.98046875,1911.20751953125,31.74040985107422,27.565532684326172,184.50999450683594,0.5183179974555969
2023-04-11,99.91999816894531,30235.05859375,1892.189697265625,31.574481964111328,27.15573501586914,186.7899932861328,0.5175179839134216
2023-04-12,97.83000183105469,30139.052734375,1920.68212890625,31.252399444580078,26.48206329345703,180.5399932861328,0.5061150193214417
2023-04-13,102.4000015258789,30399.06640625,2012.6346435546875,31.35976219177246,26.450077056884766,185.89999389648438,0.5132920145988464
2023-04-14,102.51000213623047,30485.69921875,2101.635498046875,31.125511169433594,26.744935989379883,185.0,0.5239930152893066
2023-04-17,102.73999786376953,29445.044921875,2076.242919921875,31.36952018737793,26.988815307617188,187.0399932861328,0.5111269950866699
2023-04-18,102.30000305175781,30397.552734375,2104.537353515625,31.06695556640625,27.653491973876953,184.30999755859375,0.532263994216919
2023-04-19,104.30000305175781,28822.6796875,1936.4034423828125,30.40325355529785,27.917362213134766,180.58999633789062,0.4915989935398102
2023-04-20,103.80999755859375,28245.98828125,1943.09765625,30.120208740234375,27.09076690673828,162.99000549316406,0.47485798597335815
2023-04-21,106.95999908447266,27276.91015625,1849.9998779296875,29.573631286621094,27.105756759643555,165.0800018310547,0.449396014213562
2023-04-24,106.20999908447266,27525.33984375,1842.7574462890625,28.948972702026367,27.02879524230957,162.5500030517578,0.4612730145454407
2023-04-25,102.56999969482422,28307.59765625,1866.753662109375,28.187671661376953,26.228187561035156,160.6699981689453,0.46999499201774597
2023-04-26,104.9800033569336,28422.701171875,1866.564208984375,28.35359764099121,26.94283676147461,153.75,0.46203699707984924
2023-04-27,109.81999969482422,29473.787109375,1908.786376953125,29.144180297851562,27.21270751953125,160.19000244140625,0.46686801314353943
2023-04-28,105.44999694824219,29340.26171875,1892.5128173828125,30.315412521362305,27.73545265197754,164.30999755859375,0.48027101159095764
2023-05-01,102.05000305175781,28091.568359375,1831.954833984375,29.573631286621094,28.895885467529297,161.8300018310547,0.4649659991264343
2023-05-02,103.62999725341797,28680.537109375,1870.789306640625,29.05633544921875,28.196224212646484,160.30999755859375,0.4649510085582733
2023-05-03,103.6500015258789,29006.30859375,1904.65185546875,29.915241241455078,27.78842544555664,160.61000061035156,0.4634940028190613
2023-05-04,104.0,28847.7109375,1877.7041015625,30.61595916748047,27.548542022705078,161.1999969482422,0.4615730047225952
2023-05-05,105.66000366210938,29534.384765625,1995.0609130859375,30.370952606201172,28.665998458862305,170.05999755859375,0.46779999136924744
2023-05-08,105.83000183105469,27694.2734375,1849.042724609375,30.15534782409668,29.13676643371582,171.7899932861328,0.42891499400138855
2023-05-09,106.62000274658203,27658.775390625,1848.6031494140625,29.49873161315918,28.557048797607422,169.14999389648438,0.4298880100250244
2023-05-10,110.19000244140625,27621.755859375,1842.4014892578125,29.37132453918457,28.87089729309082,168.5399932861328,0.43087300658226013
2023-05-11,112.18000030517578,27000.7890625,1796.4906005859375,28.28350257873535,28.564044952392578,172.0800018310547,0.42187899351119995
2023-05-12,110.26000213623047,26804.990234375,1808.019775390625,28.3717041015625,28.326162338256836,167.97999572753906,0.43071800470352173
2023-05-15,111.19999694824219,27192.693359375,1817.5499267578125,29.204721450805664,28.93886375427246,166.35000610351562,0.42756199836730957
2023-05-16,113.4000015258789,27036.650390625,1824.1214599609375,28.636308670043945,29.19873809814453,166.52000427246094,0.4414219856262207
2023-05-17,115.5,27398.802734375,1821.859619140625,28.29330062866211,30.163265228271484,173.86000061035156,0.4485889971256256
2023-05-18,118.1500015258789,26832.208984375,1801.728515625,29.087121963500977,31.662532806396484,176.88999938964844,0.46029898524284363
2023-05-19,116.25,26890.12890625,1812.5894775390625,29.33212661743164,31.248735427856445,180.13999938964844,0.4679819941520691
2023-05-22,115.01000213623047,26851.27734375,1817.5347900390625,29.67513656616211,31.160778045654297,188.8699951171875,0.46160098910331726
2023-05-23,114.98999786376953,27225.7265625,1854.380615234375,28.920516967773438,30.673015594482422,185.77000427246094,0.46542999148368835
2023-05-24,116.75,26334.818359375,1800.0999755859375,28.420703887939453,30.52309226989746,182.89999389648438,0.45360898971557617
2023-05-25,115.0,26476.20703125,1805.9537353515625,26.8526668548584,37.961456298828125,184.47000122070312,0.45373401045799255
2023-05-26,120.11000061035156,26719.291015625,1828.689697265625,28.420703887939453,38.92698287963867,193.1699981689453,0.4691399931907654
2023-05-30,121.66000366210938,27702.349609375,1901.026611328125,29.390928268432617,40.09141540527344,201.16000366210938,0.5219380259513855
2023-05-31,120.58000183105469,27219.658203125,1874.1304931640625,30.811965942382812,37.81552505493164,203.92999267578125,0.5173860192298889
2023-06-01,122.7699966430664,26819.97265625,1862.201416015625,30.508153915405273,39.750579833984375,207.52000427246094,0.5073170065879822
2023-06-02,124.25,27249.58984375,1907.256591796875,30.684558868408203,39.30779266357422,213.97000122070312,0.5253869891166687
2023-06-05,125.30000305175781,25760.09765625,1811.828369140625,29.263526916503906,39.151878356933594,217.61000061035156,0.5103939771652222
2023-06-06,126.61000061035156,27238.783203125,1884.494873046875,30.341550827026367,38.6351318359375,221.30999755859375,0.5304639935493469
2023-06-07,121.2300033569336,26345.998046875,1832.39599609375,30.655160903930664,37.46057891845703,224.57000732421875,0.5196279883384705
2023-06-08,124.25,26508.216796875,1846.3018798828125,31.18437385559082,38.495182037353516,234.86000061035156,0.5245460271835327
2023-06-09,123.43000030517578,26480.375,1840.2252197265625,30.71396255493164,38.75508117675781,244.39999389648438,0.5379170179367065
2023-06-12,126.56999969482422,25902.5,1742.5286865234375,32.409400939941406,39.4668083190918,249.8300018310547,0.52572101354599
2023-06-13,126.66000366210938,25918.728515625,1739.03759765625,33.23262405395508,41.0062141418457,258.7099914550781,0.5200859904289246
2023-06-14,126.41999816894531,25124.67578125,1650.519287109375,34.869266510009766,42.98045349121094,256.7900085449219,0.4802199900150299
2023-06-15,127.11000061035156,25576.39453125,1665.519775390625,35.10446548461914,42.63658905029297,255.89999389648438,0.4801180064678192
2023-06-16,125.48999786376953,26327.462890625,1716.6688232421875,35.64347839355469,42.67557144165039,260.5400085449219,0.47574299573898315
2023-06-20,125.77999877929688,28327.48828125,1792.1199951171875,34.30085372924805,43.791141510009766,274.45001220703125,0.4928700029850006
2023-06-21,124.83000183105469,30027.296875,1891.0072021484375,32.2427978515625,43.02843475341797,259.4599914550781,0.500694990158081
2023-06-22,130.14999389648438,29912.28125,1872.9429931640625,32.05659484863281,43.008445739746094,264.6099853515625,0.4949750006198883
2023-06-23,129.3300018310547,30695.46875,1892.862060546875,32.34080505371094,42.1927604675293,256.6000061035156,0.4965659976005554
2023-06-26,127.33000183105469,30271.130859375,1859.432861328125,32.67401123046875,40.616363525390625,241.0500030517578,0.47933200001716614
2023-06-27,129.17999267578125,30688.1640625,1889.703369140625,33.418827056884766,41.85988235473633,250.2100067138672,0.4838399887084961
2023-06-28,129.0399932861328,30086.24609375,1827.97119140625,32.899417877197266,41.10117721557617,256.239990234375,0.46522200107574463
2023-06-29,127.9000015258789,30445.3515625,1852.227294921875,32.25259780883789,40.80628967285156,257.5,0.4747219979763031
2023-06-30,130.36000061035156,30477.251953125,1933.18896484375,32.772010803222656,42.28572082519531,261.7699890136719,0.4740369915962219
2023-07-03,130.22000122070312,31156.439453125,1955.38916015625,32.94841384887695,42.39667510986328,279.82000732421875,0.4895470142364502
2023-07-05,130.3800048828125,30514.166015625,1910.5880126953125,31.8605899810791,42.300716400146484,282.4800109863281,0.4782719910144806
2023-07-06,128.36000061035156,29909.337890625,1848.636474609375,31.331375122070312,42.086795806884766,276.5400085449219,0.4637390077114105
2023-07-07,129.77999877929688,30342.265625,1870.6025390625,31.213775634765625,42.48664093017578,274.42999267578125,0.468764990568161
2023-07-10,127.12999725341797,30414.470703125,1880.556396484375,32.08599853515625,42.16376495361328,269.6099853515625,0.4776639938354492
2023-07-11,128.77999877929688,30620.951171875,1878.3360595703125,32.63480758666992,42.3886833190918,269.7900085449219,0.47571900486946106
2023-07-12,130.8000030517578,30391.646484375,1872.11376953125,33.30122756958008,43.88510513305664,271.989990234375,0.47110500931739807
2023-07-13,134.3000030517578,31476.048828125,2006.511474609375,33.19342041015625,45.95930862426758,277.8999938964844,0.8153650164604187
2023-07-14,134.67999267578125,30334.068359375,1939.3470458984375,32.48780822753906,45.45150375366211,281.3800048828125,0.7191569805145264
2023-07-17,133.55999755859375,30145.888671875,1911.6461181640625,33.683433532714844,46.44312286376953,290.3800048828125,0.739205002784729
2023-07-18,132.8300018310547,29856.5625,1897.5992431640625,33.81083679199219,47.47572326660156,293.3399963378906,0.7795400023460388
2023-07-19,135.36000061035156,29913.923828125,1889.0079345703125,33.77163314819336,47.05888366699219,291.260009765625,0.8206940293312073
2023-07-20,129.9600067138672,29792.015625,1890.9691162109375,32.703407287597656,45.502479553222656,262.8999938964844,0.7940580248832703
2023-07-21,130.0,29908.744140625,1892.080078125,33.34042739868164,44.29194641113281,260.0199890136719,0.7725020051002502
2023-07-24,128.8000030517578,29176.916015625,1850.0020751953125,32.95821762084961,44.59482955932617,269.05999755859375,0.7027649879455566
2023-07-25,129.1300048828125,29227.390625,1857.741943359375,33.418827056884766,45.66142272949219,265.2799987792969,0.7095999717712402
2023-07-26,128.14999389648438,29354.97265625,1872.159912109375,33.67363739013672,45.43450927734375,264.3500061035156,0.7157989740371704
2023-07-27,128.25,29210.689453125,1860.357177734375,33.85983657836914,45.88233947753906,255.7100067138672,0.7136459946632385
2023-07-28,132.2100067138672,29319.24609375,1874.744873046875,36.09429931640625,46.73200988769531,266.44000244140625,0.7125679850578308
2023-07-31,133.67999267578125,29230.111328125,1856.162353515625,35.05546951293945,46.71101379394531,267.42999267578125,0.6985210180282593
2023-08-01,131.69000244140625,29675.732421875,1871.7921142578125,35.08486557006836,46.48910140991211,261.07000732421875,0.7072110176086426
2023-08-02,128.2100067138672,29151.958984375,1839.0897216796875,33.70303726196289,44.25196838378906,254.11000061035156,0.6851950287818909
2023-08-03,128.91000366210938,29178.6796875,1835.136474609375,34.17344665527344,44.49787139892578,259.32000732421875,0.6641349792480469
2023-08-04,139.57000732421875,29074.091796875,1827.712890625,34.561946868896484,44.66280746459961,253.86000061035156,0.6355389952659607
2023-08-07,142.22000122070312,29180.578125,1826.9388427734375,34.65046691894531,45.3995246887207,251.4499969482422,0.6219310164451599
2023-08-08,139.94000244140625,29765.4921875,1855.807373046875,34.44392395019531,44.64681625366211,249.6999969482422,0.6424059867858887
2023-08-09,137.85000610351562,29561.494140625,1854.297607421875,33.716094970703125,42.537628173828125,242.19000244140625,0.6433650255203247
2023-08-10,138.55999755859375,29429.591796875,1850.75341796875,34.10951614379883,42.37168884277344,245.33999633789062,0.6329860091209412
2023-08-11,138.41000366210938,29397.71484375,1847.1243896484375,34.31605911254883,40.83927917480469,242.64999389648438,0.6316750049591064
2023-08-14,140.57000732421875,29408.443359375,1844.185791015625,35.09306335449219,43.73616027832031,239.75999450683594,0.6342819929122925
2023-08-15,137.6699981689453,29170.34765625,1826.9327392578125,34.198036193847656,43.923091888427734,232.9600067138672,0.6095989942550659
2023-08-16,135.07000732421875,28701.779296875,1805.6590576171875,32.978431701660156,43.46926498413086,225.60000610351562,0.5883280038833618
2023-08-17,133.97999572753906,26664.55078125,1684.9334716796875,32.044063568115234,43.32732009887695,219.22000122070312,0.5071420073509216
2023-08-18,133.22000122070312,26049.556640625,1660.945068359375,32.21126174926758,43.2823371887207,215.49000549316406,0.5060999989509583
2023-08-21,134.67999267578125,26124.140625,1667.26904296875,32.594852447509766,46.94892883300781,231.27999877929688,0.524537980556488
2023-08-22,134.25,26031.65625,1633.892578125,32.348960876464844,45.65042495727539,233.19000244140625,0.5209299921989441
2023-08-23,135.52000427246094,26431.640625,1679.2744140625,33.4210319519043,47.09787368774414,236.86000061035156,0.5299019813537598
2023-08-24,131.83999633789062,26162.373046875,1659.944580078125,32.05389404296875,47.14485168457031,230.0399932861328,0.5184130072593689
2023-08-25,133.25999450683594,26047.66796875,1652.93505859375,32.703041076660156,46.00029373168945,238.58999633789062,0.5262460112571716
2023-08-28,133.13999938964844,26106.150390625,1652.4573974609375,33.06695556640625,46.816978454589844,238.82000732421875,0.523248016834259
2023-08-29,134.91000366210938,27727.392578125,1729.7257080078125,33.74560546875,48.765228271484375,257.17999267578125,0.5400649905204773
2023-08-30,135.07000732421875,27297.265625,1705.1121826171875,33.96198272705078,49.24504089355469,256.8999938964844,0.528194010257721
2023-08-31,138.00999450683594,25931.47265625,1645.63916015625,34.561946868896484,49.33600616455078,258.0799865722656,0.510798990726471
2023-09-01,138.1199951171875,25800.724609375,1628.4912109375,36.00777053833008,48.490333557128906,245.00999450683594,0.498075008392334
2023-09-05,137.27000427246094,25779.982421875,1633.62939453125,36.10612487792969,48.529319763183594,256.489990234375,0.5054110288619995
2023-09-06,135.36000061035156,25753.236328125,1632.2523193359375,36.37167739868164,47.04676818847656,251.9199981689453,0.5032430291175842
2023-09-07,137.85000610351562,26240.1953125,1647.5982666015625,37.55194091796875,46.227012634277344,251.49000549316406,0.5048570036888123
2023-09-08,138.22999572753906,25905.654296875,1636.1378173828125,37.384735107421875,45.5582160949707,248.5,0.5048499703407288
2023-09-11,143.10000610351562,25162.654296875,1551.6376953125,37.955196380615234,45.16433334350586,273.5799865722656,0.474373996257782
2023-09-12,141.22999572753906,25833.34375,1592.429443359375,38.22075653076172,44.85642623901367,267.4800109863281,0.4807380139827728
2023-09-13,144.85000610351562,26228.32421875,1607.988525390625,38.07322311401367,45.47124481201172,271.29998779296875,0.48377498984336853
2023-09-14,144.72000122070312,26539.673828125,1626.974365234375,38.033878326416016,45.56721878051758,276.0400085449219,0.48945701122283936
2023-09-15,140.38999938964844,26608.693359375,1641.640380859375,37.25687789916992,43.886722564697266,274.3900146484375,0.5008749961853027
2023-09-18,139.97999572753906,26754.28125,1637.3470458984375,37.36506652832031,43.95269775390625,265.2799987792969,0.5032029747962952
2023-09-19,137.6300048828125,27211.1171875,1643.544677734375,35.742210388183594,43.5068359375,266.5,0.5141509771347046
2023-09-20,135.2899932861328,27132.0078125,1622.890625,34.119346618652344,42.226226806640625,262.5899963378906,0.5213549733161926
2023-09-21,129.3300018310547,26567.6328125,1584.3070068359375,34.08000946044922,41.00459289550781,255.6999969482422,0.5071790218353271
2023-09-22,129.1199951171875,26579.568359375,1593.268310546875,33.61774444580078,41.597412109375,244.8800048828125,0.5125100016593933
2023-09-25,131.27000427246094,26298.48046875,1588.3228759765625,33.72593307495117,42.209228515625,246.99000549316406,0.5054609775543213
2023-09-26,125.9800033569336,26217.25,1593.417236328125,33.27349853515625,41.89832305908203,244.1199951171875,0.5017079710960388
2023-09-27,125.9800033569336,26352.716796875,1597.4912109375,34.040672302246094,42.45515441894531,240.5,0.4995970129966736
2023-09-28,125.9800033569336,27021.546875,1652.8826904296875,34.60129165649414,43.075965881347656,246.3800048828125,0.5095250010490417
2023-09-29,127.12000274658203,26911.720703125,1667.94384765625,34.965206146240234,43.485843658447266,250.22000122070312,0.5217189788818359
2023-10-02,129.4600067138672,27530.78515625,1663.6275634765625,34.87668228149414,44.768455505371094,251.60000610351562,0.51283198595047
2023-10-03,124.72000122070312,27429.978515625,1656.6856689453125,35.10289764404297,43.50383377075195,246.52999877929688,0.5383870005607605
2023-10-04,127.0,27799.39453125,1647.838134765625,35.338951110839844,44.027679443359375,261.1600036621094,0.5329310297966003
2023-10-05,125.95999908447266,27415.912109375,1611.4764404296875,35.29961013793945,44.67448425292969,260.04998779296875,0.5233659744262695
2023-10-06,127.95999908447266,27946.59765625,1645.83154296875,35.59467697143555,45.74816131591797,260.5299987792969,0.5261930227279663
2023-10-09,128.25999450683594,27583.677734375,1579.806640625,35.46681594848633,45.25930404663086,259.6700134277344,0.5032269954681396
2023-10-10,129.47999572753906,27391.01953125,1567.7130126953125,35.83073043823242,45.784149169921875,263.6199951171875,0.497435986995697
2023-10-11,131.8300018310547,26873.3203125,1566.2547607421875,36.27332305908203,46.791839599609375,262.989990234375,0.48883798718452454
2023-10-12,132.3300018310547,26756.798828125,1539.6124267578125,36.233985900878906,46.93080139160156,258.8699951171875,0.48304998874664307
2023-10-13,129.7899932861328,26862.375,1552.0894775390625,35.3782958984375,45.44724655151367,251.1199951171875,0.48569899797439575
2023-10-16,132.5500030517578,28519.466796875,1600.5343017578125,35.95859146118164,46.08106231689453,253.9199981689453,0.49797698855400085
2023-10-17,131.47000122070312,28415.748046875,1565.4395751953125,35.46681594848633,43.924713134765625,254.85000610351562,0.49169400334358215
2023-10-18,128.1300048828125,28328.341796875,1563.7498779296875,35.0537223815918,42.18323516845703,242.67999267578125,0.4883190095424652
2023-10-19,128.39999389648438,28719.806640625,1567.45703125,35.08323287963867,42.0882682800293,220.11000061035156,0.52012699842453
2023-10-20,125.16999816894531,29682.94921875,1604.6668701171875,34.34556579589844,41.374481201171875,211.99000549316406,0.5160040259361267
2023-10-23,126.55999755859375,33086.234375,1765.3826904296875,33.29316711425781,42.962005615234375,212.0800018310547,0.5468699932098389
2023-10-24,128.55999755859375,33901.52734375,1784.4375,34.02099609375,43.6497917175293,216.52000427246094,0.5585319995880127
2023-10-25,121.38999938964844,34502.8203125,1787.3975830078125,32.28995132446289,41.766357421875,212.4199981689453,0.5553060173988342
2023-10-26,119.56999969482422,34156.6484375,1804.039306640625,31.98504638671875,40.313804626464844,205.75999450683594,0.5536829829216003
2023-10-27,127.73999786376953,33909.80078125,1780.0452880859375,34.95536804199219,40.48775100708008,207.3000030517578,0.5461069941520691
2023-10-30,132.7100067138672,34502.36328125,1810.088623046875,35.10289764404297,41.14855194091797,197.36000061035156,0.5789440274238586
2023-10-31,133.08999633789062,34667.78125,1816.458984375,35.899574279785156,40.76766586303711,200.83999633789062,0.6002820134162903
2023-11-01,137.0,35437.25390625,1847.0897216796875,36.67658233642578,42.31220245361328,205.66000366210938,0.6095380187034607
2023-11-02,138.07000732421875,34938.2421875,1800.6209716796875,37.079837799072266,43.49284362792969,218.50999450683594,0.6064389944076538
2023-11-03,138.60000610351562,34732.32421875,1832.795166015625,37.512596130371094,44.991390228271484,219.9600067138672,0.6130020022392273
2023-11-06,139.74000549316406,35037.37109375,1899.83740234375,37.44845962524414,45.737159729003906,219.27000427246094,0.715516984462738
2023-11-07,142.7100067138672,35443.5625,1888.124267578125,38.25762176513672,45.941104888916016,222.17999267578125,0.6864020228385925
2023-11-08,142.0800018310547,35655.27734375,1889.3223876953125,37.418853759765625,46.559913635253906,222.11000061035156,0.6880760192871094
2023-11-09,140.60000610351562,36693.125,2120.56103515625,37.30044174194336,46.93579864501953,209.97999572753906,0.6674749851226807
2023-11-10,143.55999755859375,37313.96875,2078.289794921875,38.346431732177734,48.320377349853516,214.64999389648438,0.6605749726295471
2023-11-13,142.58999633789062,36502.35546875,2055.265380859375,37.72475814819336,48.60529327392578,223.7100067138672,0.6715239882469177
2023-11-14,145.8000030517578,35537.640625,1979.0526123046875,38.889163970947266,49.6409797668457,237.41000366210938,0.6296730041503906
2023-11-15,143.1999969482422,37880.58203125,2060.408447265625,40.07330322265625,48.87321472167969,242.83999633789062,0.6496480107307434
2023-11-16,142.8300018310547,36154.76953125,1960.881591796875,42.77709197998047,49.46503829956055,233.58999633789062,0.61216801404953
2023-11-17,145.17999267578125,36596.68359375,1961.28076171875,43.23101806640625,49.2830924987793,234.3000030517578,0.6137170195579529
