Date,CVX,JNJ,KO,LMT,PEP,T,XOM
2022-11-18,170.5217742919922,166.021240234375,57.5416374206543,452.4059143066406,171.18675231933594,16.954225540161133,105.66584777832031
2022-11-21,168.8910369873047,166.87472534179688,58.42631530761719,456.31500244140625,174.48153686523438,16.838041305541992,104.61936950683594
2022-11-22,173.2241973876953,167.6807861328125,58.68042755126953,454.9486999511719,174.5003662109375,16.98103904724121,107.64567565917969
2022-11-23,171.68663024902344,167.86094665527344,58.943946838378906,456.4383239746094,174.7269744873047,17.06147575378418,107.10828399658203
2022-11-25,171.18341064453125,168.07907104492188,59.00041198730469,458.7059631347656,173.8112030029297,17.08829116821289,106.73118591308594
2022-11-28,166.207275390625,168.16441345214844,59.00982666015625,458.46875,173.60353088378906,16.820167541503906,103.52574920654297
2022-11-29,168.69532775878906,166.98851013183594,58.802772521972656,459.3132019042969,172.37625122070312,16.98997688293457,104.21397399902344
2022-11-30,170.8199920654297,168.79977416992188,60.290855407714844,463.2179870605469,175.13290405273438,17.231285095214844,104.96820068359375
2022-12-01,170.05584716796875,169.50155639648438,60.46146011352539,461.7859191894531,176.5958251953125,17.150848388671875,104.45909881591797
2022-12-02,168.69532775878906,169.63430786132812,60.99224090576172,473.758056640625,176.3963623046875,16.998912811279297,103.57289123535156
2022-12-05,164.52992248535156,169.5394744873047,60.15816116333008,468.4498596191406,173.9549560546875,16.75760269165039,100.73516082763672
2022-12-06,160.28994750976562,166.99801635742188,60.12971878051758,462.0818786621094,172.53955078125,17.13297462463379,97.93511962890625
2022-12-07,160.7652130126953,168.01268005371094,60.22450256347656,459.40869140625,173.06201171875,17.24915885925293,97.7182846069336
2022-12-08,161.7156982421875,168.04112243652344,60.48041915893555,463.3993225097656,174.58192443847656,17.08829116821289,98.44422149658203
2022-12-09,156.5531463623047,166.6566162109375,59.845375061035156,461.6808776855469,173.93597412109375,17.06147575378418,97.61457824707031
2022-12-12,158.1838836669922,168.6480712890625,60.63206481933594,464.29681396484375,174.76242065429688,17.24915885925293,100.01863861083984
2022-12-13,161.7063751220703,169.947265625,60.651023864746094,458.4730529785156,174.6674346923828,17.08829116821289,101.11225891113281
2022-12-14,160.58810424804688,170.4688262939453,60.651023864746094,463.2179870605469,174.18296813964844,16.89166259765625,100.36747741699219
2022-12-15,159.38600158691406,168.316162109375,59.81694030761719,457.1077880859375,171.22862243652344,16.507354736328125,99.4058609008789
2022-12-16,157.2240753173828,166.59024047851562,59.47572326660156,459.9719543457031,171.31410217285156,16.525230407714844,98.70819854736328
2022-12-19,158.3050537109375,166.4100341796875,59.56102752685547,459.9719543457031,172.2640380859375,15.962178230285645,99.15129089355469
2022-12-20,160.9049530029297,166.59024047851562,59.51363754272461,464.134521484375,172.15956115722656,16.149860382080078,100.58431243896484
2022-12-21,162.79664611816406,168.49632263183594,60.4709358215332,465.56658935546875,173.3660125732422,16.22136116027832,101.87589263916016
2022-12-22,160.3551483154297,167.87994384765625,60.03493881225586,457.5947265625,172.02658081054688,16.328611373901367,99.8206787109375
2022-12-23,165.3126678466797,168.30665588378906,60.489891052246094,461.4040222167969,173.1380157470703,16.364360809326172,102.4604263305664
2022-12-27,167.3907470703125,168.25924682617188,60.85954284667969,463.5139465332031,173.90750122070312,16.498422622680664,103.8840103149414
2022-12-28,164.92127990722656,167.529052734375,60.25293731689453,461.3371887207031,172.65353393554688,16.283920288085938,102.17759704589844
2022-12-29,166.1699981689453,168.38253784179688,60.61310958862305,464.9937438964844,172.87200927734375,16.489484786987305,102.95068359375
2022-12-30,167.26025390625,167.51954650878906,60.290855407714844,464.4590759277344,171.61810302734375,16.453731536865234,103.98771667480469
